,index,raw data name,raw data name round,chemical_ID_xma,mz_time xma,Name_xma,Formula_xma,MonoisotopicMass_xma,Adduct_xma
659,659,296.211664299175 / 596.707061767578,296.212 / 596.7,C20628,296.212 / 596.7,23-Bis-(O-phytanyl)-sn-glycero-1-phospho-L-serine,C46H94NO8P,819.6717,M+3Na
660,660,296.71324 / 596.700012207031,296.713 / 596.7,C20394,296.713 / 596.7,2-Hydroxybenzoyl-CoA;Salicoyl-CoA,C28H40N7O18P3S,887.1363,M+3H
661,661,297.10585110261 / 115.5,297.106 / 115.5,C19403,297.106 / 115.5,33-Dimethoxybenzidine-44-diisocyanate,C16H12N2O4,296.0797,M+H
662,662,297.151151971929 / 339.015350341797,297.151 / 339,C18582,297.151 / 339,Butralin,C14H21N3O4,-,M+H_[+1]
663,663,297.142460301646 / 690,297.142 / 690,C16609,297.142 / 690,Didemethylcitalopram,C18H17FN2O,296.1325,M+H
664,664,297.237318266823 / 1815.30004882812,297.237 / 1815.3,C19617,297.237 / 1815.3,18-Oxooleate,C18H32O3,296.2351,M+H
665,665,298.094718154606 / 314.699981689453,298.095 / 314.7,C19475,298.095 / 314.7,3-Nitroperylene,C20H11NO2,297.079,M+H
666,666,298.112479938373 / 98.6999969482422,298.112 / 98.7,C19462,298.112 / 98.7,Musk xylene,C12H15N3O6,297.0961,M+H
667,667,298.112394050313 / 116.099998474121,298.112 / 116.1,C20717,298.112 / 116.1,4-Hydroxy-25-dimethylfuran-3(2H)-one;Dimethylhydroxy furanone,C6H8O3,128.0473,2M+ACN+H
668,668,298.162930610516 / 549.754760742188,298.163 / 549.8,C17077,298.163 / 549.8,Tuduranine,C18H19NO3,297.1365,M+H
669,669,299.11548138878 / 98.6999969482422,299.115 / 98.7,C19462,299.115 / 98.7,Musk xylene,C12H15N3O6,-,M+H_[+1]
670,670,299.126916344108 / 894.599975585938,299.127 / 894.6,C20674,299.127 / 894.6,N7-Methylguanosine,C11H16N5O5,298.1151,M+H
671,671,299.20476522166 / 668.399963378906,299.205 / 668.4,C15277,299.205 / 668.4,3-Hydroxy-19-norpregna-135(10)-trien-20-one,C20H26O2,298.1933,M+H
672,672,299.234380564835 / 1215,299.234 / 1215,C15117,299.234 / 1215,3-Methyl-19-nor-17alpha-pregna-135(10)-trien-17-ol,C21H30O,298.2297,M+H
673,673,300.055637673546 / 91.5,300.056 / 91.5,C18925,300.056 / 91.5,Ditalimfos,C12H14NO4PS,299.0381,M+H
674,674,300.106305849354 / 77.0999984741211,300.106 / 77.1,C16352,300.106 / 77.1,7-Methylxanthosine,C11H15N4O6,299.0992,M+H
675,675,300.153927547592 / 69,300.154 / 69,C13757,300.154 / 69,Saxitoxin,C10H17N7O4,299.1342,M+H
676,676,300.159350719712 / 960.588134765625,300.159 / 960.6,C10378,300.159 / 960.6,Rinderine;9-()-Trachelanthylheliotridine,C15H25NO5,299.1733,M+H
677,677,300.178719800584 / 567.900024414062,300.179 / 567.9,C10378,300.179 / 567.9,Rinderine;9-()-Trachelanthylheliotridine,C15H25NO5,299.1733,M+H
678,678,300.198109078129 / 1254.60003662109,300.198 / 1254.6,C10378,300.198 / 1254.6,Rinderine;9-()-Trachelanthylheliotridine,C15H25NO5,299.1733,M+H
679,679,300.215779825208 / 954.900024414062,300.216 / 954.9,C11795,300.216 / 954.9,Ethylketocyclazocine;EKC,C19H25NO2,299.1885,M+H
680,680,300.215782581042 / 1001.40002441406,300.216 / 1001.4,,,,,,
681,681,301.13948100265 / 1714.79992675781,301.139 / 1714.8,C18589,301.139 / 1714.8,Bifenazate,C17H20N2O3,300.1474,M+H
682,682,301.13780224373 / 456.599975585938,301.138 / 456.6,C17179,301.138 / 456.6,beta-Snyderol,C15H25BrO,300.1089,M+H
683,683,301.139010571971 / 102.900001525879,301.139 / 102.9,C20431,301.139 / 102.9,()-3-Hydroxylarreatricin,C18H20O4,300.1362,M+H
684,684,301.217947220863 / 954.900024414062,301.218 / 954.9,C11795,301.218 / 954.9,Ethylketocyclazocine;EKC,C19H25NO2,-,M+H_[+1]
685,685,302.140955517926 / 767.700012207031,302.141 / 767.7,C20142,302.141 / 767.7,Acridone;9(10H)-Acridone,C13H9NO,195.0684,3M+H+NH4
686,686,302.143884304831 / 60.0000019073486,302.144 / 60,C20142,302.144 / 60,Acridone;9(10H)-Acridone,C13H9NO,195.0684,3M+H+NH4
687,687,302.158373052916 / 207.600006103516,302.158 / 207.6,C12327,302.158 / 207.6,Laudanosoline;(RS)-Laudanosoline,C17H19NO4,301.1314,M+H
688,688,302.194053068145 / 776.100036621094,302.194 / 776.1,C20600,302.194 / 776.1,Janthitrem B,C37H47NO5,585.3454,M+H+NH4
689,689,302.193810940928 / 633.618133544922,302.194 / 633.6,C20600,302.194 / 633.6,Janthitrem B,C37H47NO5,585.3454,M+H+NH4
690,690,302.230453157986 / 1041.9091796875,302.23 / 1041.9,C08454,302.23 / 1041.9,(EEE)-N-(2-Methylpropyl)hexadeca-268-trien-10-ynamide;(2E6E8E)-N-Isobutyl-268-hexadecatriene-10-yneamide,C20H31NO,301.2406,M+H
691,691,302.230507123842 / 1060.80004882812,302.231 / 1060.8,C08454,302.231 / 1060.8,(EEE)-N-(2-Methylpropyl)hexadeca-268-trien-10-ynamide;(2E6E8E)-N-Isobutyl-268-hexadecatriene-10-yneamide,C20H31NO,301.2406,M+H
692,692,302.383459732163 / 1042.3056640625,302.383 / 1042.3,C19370,302.383 / 1042.3,CI Acid Orange 3;CI Acid Orange 3;2-Anilino-5-(24-dinitroanilino)-benzenesulfonic acid,C18H13N4O7SNa,452.0403,2M+3H
693,693,303.070051276992 / 128.100006103516,303.07 / 128.1,C15031,303.07 / 128.1,2-(4-Hydroxyphenyl)-5678-tetrahydroxy-4H-1-benzopyran-4-one;56784-Pentahydroxyflavone;Nortangeretin,C15H10O7,302.0427,M+H
694,694,303.072473046888 / 504.600006103516,303.072 / 504.6,C16405,303.072 / 504.6,Homoeriodictyol chalcone,C16H14O6,302.079,M+H
695,695,303.07222630551 / 512.700012207031,303.072 / 512.7,C16405,303.072 / 512.7,Homoeriodictyol chalcone,C16H14O6,302.079,M+H
696,696,303.099440394054 / 570.299987792969,303.099 / 570.3,C19467,303.099 / 570.3,Naphtho23-epyrene;Dibenzodeqrnaphthacene,C24H14,302.1096,M+H
697,697,303.160900387543 / 207.899993896484,303.161 / 207.9,C12327,303.161 / 207.9,Laudanosoline;(RS)-Laudanosoline,C17H19NO4,-,M+H_[+1]
698,698,303.193691131834 / 915.299987792969,303.194 / 915.3,C20693,303.194 / 915.3,Carlactone,C19H26O3,302.1882,M+H
699,699,303.234595680497 / 1042.16400146484,303.235 / 1042.2,C20208,303.235 / 1042.2,syn-Stemoden-19-oate,C20H30O2,302.2246,M+H
700,700,304.1277219037 / 600.155456542969,304.128 / 600.2,C20026,304.128 / 600.2,11-Deoxytetrodotoxin,C11H17N3O7,303.1067,M+H
701,701,304.149041926 / 279.300018310547,304.149 / 279.3,C05324,304.149 / 279.3,Nicotianamine,C12H21N3O6,303.143,M+H
702,702,304.155698845414 / 813.599975585938,304.156 / 813.6,C05324,304.156 / 813.6,Nicotianamine,C12H21N3O6,303.143,M+H
703,703,304.173583269564 / 354.299987792969,304.174 / 354.3,C15028,304.174 / 354.3,alpha-Ethyl-alphabeta-diphenyl-2-pyridineethanol,C21H21NO,303.1623,M+H
704,704,304.172281110861 / 172.800003051758,304.172 / 172.8,C05324,304.172 / 172.8,Nicotianamine,C12H21N3O6,303.143,M+H
705,705,304.173085238151 / 404.399993896484,304.173 / 404.4,C04211,304.173 / 404.4,N(6)-(Indol-3-yl)acetyl-L-lysine;N6-(Indol-3-yl)acetyl-L-lysine,C16H21N3O3,303.1583,M+H
706,706,304.209967852293 / 744,304.21 / 744,C19951,304.21 / 744,Samandarone,C19H29NO2,303.2198,M+H
707,707,304.299374337713 / 1536,304.299 / 1536,C19382,304.299 / 1536,D and C Red No 9;CI Pigment Red 53,(C17H12ClN2O4S)2Ba,887.9465,M+2H+Na
708,708,305.085349590846 / 205.800003051758,305.085 / 205.8,C19442,305.085 / 205.8,Medphalan;D-Melphalan,C13H18Cl2N2O2,304.0745,M+H
709,709,305.131209134385 / 600.005554199219,305.131 / 600,C20026,305.131 / 600,11-Deoxytetrodotoxin,C11H17N3O7,-,M+H_[+1]
710,710,305.176991554854 / 354.299987792969,305.177 / 354.3,C15028,305.177 / 354.3,alpha-Ethyl-alphabeta-diphenyl-2-pyridineethanol,C21H21NO,-,M+H_[+1]
711,711,305.213863074533 / 744,305.214 / 744,C19951,305.214 / 744,Samandarone,C19H29NO2,-,M+H_[+1]
712,712,306.171881421313 / 863.700012207031,306.172 / 863.7,C10912,306.172 / 863.7,Buprofezin,C16H23N3OS,305.1562,M+H
713,713,307.109497787702 / 707.700012207031,307.109 / 707.7,,,,,,
714,714,307.200741425902 / 1044.11383056641,307.201 / 1044.1,C20203,307.201 / 1044.1,Capsiate,C18H26O4,306.1831,M+H
715,715,308.1122126039 / 707.700012207031,308.112 / 707.7,C19689,308.112 / 707.7,Glutathione amide;L-gamma-Glutamyl-L-cysteinylglycinamide,C10H18N4O5S,-,M+H_[+1]
716,716,308.183439046224 / 940.799987792969,308.183 / 940.8,C20389,308.183 / 940.8,Lauryltrimethylaminium bromide;Dodecyltrimethylammonium bromide;LTAB,C15H34NBr,307.1875,M+H
717,717,310.084669358368 / 554.099975585938,310.085 / 554.1,C15466,310.085 / 554.1,N-(6-Oxo-6H-dibenzobdpyran-3-yl)maleamic acid,C17H11NO5,309.0637,M+H
718,718,310.162673233188 / 572.710021972656,310.163 / 572.7,C19063,310.163 / 572.7,Isopropalin,C15H23N3O4,309.1689,M+H
719,719,310.199526634836 / 992.699981689453,310.2 / 992.7,C07915,310.2 / 992.7,Metipranolol,C17H27NO4,309.194,M+H
720,720,310.199393633773 / 944.700012207031,310.199 / 944.7,C20533,310.199 / 944.7,Lolitrem K,C37H47NO6,601.3403,M+H+NH4
721,721,310.199340465672 / 948.900024414062,310.199 / 948.9,C20533,310.199 / 948.9,Lolitrem K,C37H47NO6,601.3403,M+H+NH4
722,722,311.06755313569 / 486.899993896484,311.068 / 486.9,C19949,311.068 / 486.9,Acromelic acid A,C13H14N2O7,310.0801,M+H
723,723,311.147534728611 / 838.5,311.148 / 838.5,C17016,311.148 / 838.5,Nemertelline,C20H14N4,310.1218,M+H
724,724,311.183733341708 / 1345.5,311.184 / 1345.5,C15060,311.184 / 1345.5,7-Methoxy-224-trimethyl-3-(4-methoxyphenyl)-2H-1-benzopyran,C20H22O3,310.1569,M+H
725,725,311.202435600413 / 992.700012207031,311.202 / 992.7,C07915,311.202 / 992.7,Metipranolol,C17H27NO4,-,M+H_[+1]
726,726,312.128618982002 / 189.600006103516,312.129 / 189.6,C20027,312.129 / 189.6,Isodomoic acid A,C15H21NO6,311.1369,M+H
727,727,312.186986502779 / 1345.5,312.187 / 1345.5,C15060,312.187 / 1345.5,7-Methoxy-224-trimethyl-3-(4-methoxyphenyl)-2H-1-benzopyran,C20H22O3,-,M+H_[+1]
728,728,312.215054117464 / 1072.20007324219,312.215 / 1072.2,C15062,312.215 / 1072.2,17beta-Hydroxy-3-methoxyestra-135(10)-triene-17-carbonitrile,C20H25NO2,311.1885,M+H
729,729,312.214867504927 / 1021.20001220703,312.215 / 1021.2,C20760,312.215 / 1021.2,20-Oxo-5-O-beta-mycaminosyltylactone;23-Deoxy-5-O-beta-mycaminosyltylonolide,C31H51NO9,581.3564,M+ACN+2H
730,730,312.214993595209 / 936.299987792969,312.215 / 936.3,C20760,312.215 / 936.3,20-Oxo-5-O-beta-mycaminosyltylactone;23-Deoxy-5-O-beta-mycaminosyltylonolide,C31H51NO9,581.3564,M+ACN+2H
731,731,313.084305966399 / 470.100006103516,313.084 / 470.1,C20444,313.084 / 470.1,Dihydrodemethylsterigmatocystin;DHDMST,C17H12O6,312.0634,M+H
732,732,313.13135656514 / 189.600006103516,313.131 / 189.6,C20027,313.131 / 189.6,Isodomoic acid A,C15H21NO6,-,M+H_[+1]
733,733,313.218942685929 / 1072.20007324219,313.219 / 1072.2,C15062,313.219 / 1072.2,17beta-Hydroxy-3-methoxyestra-135(10)-triene-17-carbonitrile,C20H25NO2,-,M+H_[+1]
734,734,313.218775990795 / 936.299987792969,313.219 / 936.3,C20703,313.219 / 936.3,(8E10S12Z)-10-Hydroperoxyoctadeca-812-dienoate,C18H32O4,312.2301,M+H
735,735,313.666571552701 / 560.399963378906,313.667 / 560.4,C20760,313.667 / 560.4,20-Oxo-5-O-beta-mycaminosyltylactone;23-Deoxy-5-O-beta-mycaminosyltylonolide,C31H51NO9,581.3564,M+2Na
736,736,313.665502080544 / 565.799987792969,313.666 / 565.8,C20760,313.666 / 565.8,20-Oxo-5-O-beta-mycaminosyltylactone;23-Deoxy-5-O-beta-mycaminosyltylonolide,C31H51NO9,581.3564,M+2Na
737,737,314.231242676804 / 1101.90002441406,314.231 / 1101.9,C20148,314.231 / 1101.9,9beta-Pimara-715-dien-19-al,C20H30O,286.2297,2M+3H2O+2H
738,738,314.231383185807 / 1088.40002441406,314.231 / 1088.4,C20148,314.231 / 1088.4,9beta-Pimara-715-dien-19-al,C20H30O,286.2297,2M+3H2O+2H
739,739,314.231162747782 / 1059.29992675781,314.231 / 1059.3,C20148,314.231 / 1059.3,9beta-Pimara-715-dien-19-al,C20H30O,286.2297,2M+3H2O+2H
740,740,315.23470622163 / 1101.90002441406,315.235 / 1101.9,C20702,315.235 / 1101.9,(8E10S)-10-Hydroperoxyoctadeca-8-enoate;(8E10S)-10-Hydroperoxy-8-octadecenoate,C18H34O4,314.2457,M+H
741,741,316.173585451989 / 536.099975585938,316.174 / 536.1,C15362,316.174 / 536.1,4-Nitroestrone;3-Hydroxy-4-nitroestra-135(10)-trien-17-one,C18H21NO4,315.1471,M+H
742,742,316.173219198015 / 477.899993896484,316.173 / 477.9,C17364,316.173 / 477.9,Clavamycin D,C13H21N3O6,315.143,M+H
743,743,316.192670361727 / 930.299987792969,316.193 / 930.3,C12946,316.193 / 930.3,Butoctamide hydrogen succinate;Butoctamide semisuccinate,C16H29NO5,315.2046,M+H
744,744,316.209554111643 / 718.799926757812,316.21 / 718.8,C12946,316.21 / 718.8,Butoctamide hydrogen succinate;Butoctamide semisuccinate,C16H29NO5,315.2046,M+H
745,745,316.246312626405 / 1206,316.246 / 1206,C11791,316.246 / 1206,Bremazocine,C20H29NO2,315.2198,M+H
746,746,316.246104503561 / 1161.60009765625,316.246 / 1161.6,C11791,316.246 / 1161.6,Bremazocine,C20H29NO2,315.2198,M+H
747,747,317.128540897448 / 461.700012207031,317.129 / 461.7,C20268,317.129 / 461.7,Combretastatin A-4;Combretastatin A4,C18H20O5,316.1311,M+H
748,748,317.176445155634 / 536.100006103516,317.176 / 536.1,C15362,317.176 / 536.1,4-Nitroestrone;3-Hydroxy-4-nitroestra-135(10)-trien-17-one,C18H21NO4,-,M+H_[+1]
749,749,317.630537857915 / 461.700012207031,317.631 / 461.7,C20599,317.631 / 461.7,Pennigritrem,C37H44ClNO6,633.2857,M+2H
750,750,318.127315311113 / 461.700012207031,318.127 / 461.7,C20268,318.127 / 461.7,Combretastatin A-4;Combretastatin A4,C18H20O5,-,M+H_[+1]
751,751,318.160088606825 / 621.599975585938,318.16 / 621.6,C20697,318.16 / 621.6,(2E4E6E)-4-Methylocta-246-trienedial,C9H10O2,150.0681,2M+NH4
752,752,318.17121323733 / 493.491516113281,318.171 / 493.5,C20697,318.171 / 493.5,(2E4E6E)-4-Methylocta-246-trienedial,C9H10O2,150.0681,2M+NH4
753,753,318.190091184059 / 586.200012207031,318.19 / 586.2,C15007,318.19 / 586.2,2-Nitroestra-135(10)-triene-317beta-diol;2-Nitroestradiol,C18H23NO4,317.1627,M+H
754,754,318.208438053396 / 982.200012207031,318.208 / 982.2,C08067,318.208 / 982.2,Butenafine,C23H27N,317.2144,M+H
755,755,319.163968624578 / 667.200012207031,319.164 / 667.2,C09981,319.164 / 667.2,Zearalenone,C18H22O5,318.1467,M+H
756,756,319.193463866718 / 586.200012207031,319.193 / 586.2,C15007,319.193 / 586.2,2-Nitroestra-135(10)-triene-317beta-diol;2-Nitroestradiol,C18H23NO4,-,M+H_[+1]
757,757,319.184194583317 / 145.737274169922,319.184 / 145.7,C15351,319.184 / 145.7,7alpha-Hydroxytestololactone;7alpha-Hydroxy-D-homo-17a-oxaandrost-4-ene-317-dione,C19H26O4,318.1831,M+H
758,758,320.139058395664 / 618.007995605469,320.139 / 618,C18476,320.139 / 618,Metconazole,C17H22ClN3O,319.1451,M+H
759,759,320.167131602124 / 667.200012207031,320.167 / 667.2,C09981,320.167 / 667.2,Zearalenone,C18H22O5,-,M+H_[+1]
760,760,321.079872951093 / 85.5,321.08 / 85.5,C20288,321.08 / 85.5,N-Sulfonyloxy-PhIP,C13H12N4O4S,320.0579,M+H
761,761,321.142749196837 / 618,321.143 / 618,C18476,321.143 / 618,Metconazole,C17H22ClN3O,-,M+H_[+1]
762,762,322.075304530339 / 70.5,322.075 / 70.5,C20775,322.075 / 70.5,beta-Citryl-L-glutamate;beta-Citrylglutamate,C11H15NO10,321.0696,M+H
763,763,323.116025146394 / 235.199996948242,323.116 / 235.2,C19022,323.116 / 235.2,Binapacryl,C15H18N2O6,322.1165,M+H
764,764,324.121756010568 / 828.900024414062,324.122 / 828.9,C19210,324.122 / 828.9,CI Basic red 9,C19H17N3HCl,323.1189,M+H
765,765,326.036729382821 / 394.499984741211,326.037 / 394.5,C18852,326.037 / 394.5,Flumetsulam,C12H9F2N5O2S,325.0445,M+H
766,766,326.086403090655 / 78.5999984741211,326.086 / 78.6,C08481,326.086 / 78.6,Indican;Indican plant,C14H17NO6,295.1056,2M+Na+K
767,767,326.08678673221 / 300.299987792969,326.087 / 300.3,C20664,326.087 / 300.3,(-)-Bornyl diphosphate;(2R4S)-177-Trimethylbicyclo221hept-2-yl diphosphate,C10H20O7P2,314.0684,2M+H+Na
768,768,326.086402931209 / 258.299987792969,326.086 / 258.3,C18720,326.086 / 258.3,Diniconazole,C15H17Cl2N3O,325.0749,M+H
769,769,326.08561910165 / 468.600006103516,326.086 / 468.6,C20664,326.086 / 468.6,(-)-Bornyl diphosphate;(2R4S)-177-Trimethylbicyclo221hept-2-yl diphosphate,C10H20O7P2,314.0684,2M+H+Na
770,770,326.144514821415 / 126.300003051758,326.145 / 126.3,C19980,326.145 / 126.3,Domesticine,C19H19NO4,325.1314,M+H
771,771,326.194774772967 / 1021.74432373047,326.195 / 1021.7,C11483,326.195 / 1021.7,MEGA,C19H23N3O2,325.179,M+H
772,772,326.230855256519 / 856.799987792969,326.231 / 856.8,C19691,326.231 / 856.8,Farnesylcysteine;S-(2E6E)-Farnesyl-L-cysteine;S-trans-trans-Farnesylcysteine,C18H31NO2S,325.2076,M+H
773,773,327.14662738676 / 126.300003051758,327.147 / 126.3,C19980,327.147 / 126.3,Domesticine,C19H19NO4,-,M+H_[+1]
774,774,327.15356961659 / 265.500030517578,327.154 / 265.5,C10650,327.154 / 265.5,Licarin A;()(-)-trans-Dehydrodiisoeugenol,C20H22O4,326.1518,M+H
775,775,327.197261720733 / 1021.79754638672,327.197 / 1021.8,C11483,327.197 / 1021.8,MEGA,C19H23N3O2,-,M+H_[+1]
776,776,327.234019577081 / 856.799987792969,327.234 / 856.8,C19691,327.234 / 856.8,Farnesylcysteine;S-(2E6E)-Farnesyl-L-cysteine;S-trans-trans-Farnesylcysteine,C18H31NO2S,-,M+H_[+1]
777,777,328.101611150804 / 592.5,328.102 / 592.5,C20708,328.102 / 592.5,Robenacoxib,C16H13F4NO2,327.0882,M+H
778,778,328.101855535499 / 445.500030517578,328.102 / 445.5,C20708,328.102 / 445.5,Robenacoxib,C16H13F4NO2,327.0882,M+H
779,779,328.210860925848 / 825.300048828125,328.211 / 825.3,C20623,328.211 / 825.3,Caldariellaquinol,C39H68O2S2,632.4661,M+H+Na
780,780,328.210569570957 / 686.700012207031,328.211 / 686.7,C18539,328.211 / 686.7,Sethoxydim,C17H29NO3S,327.1868,M+H
781,781,328.210379575071 / 883.5,328.21 / 883.5,C20623,328.21 / 883.5,Caldariellaquinol,C39H68O2S2,632.4661,M+H+Na
782,782,328.210753845399 / 575.400024414062,328.211 / 575.4,C18539,328.211 / 575.4,Sethoxydim,C17H29NO3S,327.1868,M+H
783,783,328.247136044781 / 1195.50012207031,328.247 / 1195.5,C15177,328.247 / 1195.5,17-Methylandrosta-24-dieno23-disoxazol-17beta-ol,C21H29NO2,327.2198,M+H
784,784,329.250448789543 / 1195.57501220703,329.25 / 1195.6,C15177,329.25 / 1195.6,17-Methylandrosta-24-dieno23-disoxazol-17beta-ol,C21H29NO2,-,M+H_[+1]
785,785,330.058815768643 / 73.5,330.059 / 73.5,C11605,330.059 / 73.5,NAc-DNP-Cys;N-Acetyl 24-dinitrophenyl cysteine;N-Acetyl-S-(24-dinitrophenyl)-L-cysteine,C11H11N3O7S,329.0318,M+H
786,786,330.081239821388 / 237.299987792969,330.081 / 237.3,C01069,330.081 / 237.3,Desulfoglucotropeolin,C14H19NO6S,329.0933,M+H
787,787,330.164966012139 / 444,330.165 / 444,C18917,330.165 / 444,Cypendazole,C16H19N5O3,329.1488,M+H
788,788,330.189706042995 / 616.538330078125,330.19 / 616.5,C19144,330.19 / 616.5,Trifenmorph;4-Tritylmorpholine,C23H23NO,329.178,M+H
789,789,330.189814116534 / 641.700012207031,330.19 / 641.7,C20598,330.19 / 641.7,Penitrem F,C37H44ClNO5,617.2908,M+ACN+2H
790,790,330.225796642049 / 917.399963378906,330.226 / 917.4,C20709,330.226 / 917.4,Diosgenin 3-O-beta-D-glucopyranoside;(3beta25R)-Spirost-5-en-3-ol 3-O-beta-D-glucopyranoside,C33H52O8,576.3662,M+2ACN+2H
791,791,330.225905259173 / 857.699951171875,330.226 / 857.7,C18769,330.226 / 857.7,Tralkoxydim,C20H27NO3,329.1991,M+H
792,792,330.225714393041 / 842.099975585938,330.226 / 842.1,C15149,330.226 / 842.1,17beta-Acetamidoandrost-4-en-3-one,C21H31NO2,329.2355,M+H
793,793,330.225802047195 / 1045.80004882812,330.226 / 1045.8,C20709,330.226 / 1045.8,Diosgenin 3-O-beta-D-glucopyranoside;(3beta25R)-Spirost-5-en-3-ol 3-O-beta-D-glucopyranoside,C33H52O8,576.3662,M+2ACN+2H
794,794,330.225401809813 / 962.699951171875,330.225 / 962.7,C20709,330.225 / 962.7,Diosgenin 3-O-beta-D-glucopyranoside;(3beta25R)-Spirost-5-en-3-ol 3-O-beta-D-glucopyranoside,C33H52O8,576.3662,M+2ACN+2H
795,795,331.193216422734 / 617.25,331.193 / 617.2,C19144,331.193 / 617.2,Trifenmorph;4-Tritylmorpholine,C23H23NO,-,M+H_[+1]
796,796,331.22573131524 / 969.900085449219,331.226 / 969.9,C20218,331.226 / 969.9,Cannabielsoin;Cannabielsoin A;CBE,C21H30O3,330.2195,M+H
797,797,331.229219611637 / 857.683349609375,331.229 / 857.7,C18769,331.229 / 857.7,Tralkoxydim,C20H27NO3,-,M+H_[+1]
798,798,332.138874864059 / 634.800048828125,332.139 / 634.8,C12237,332.139 / 634.8,2-O-Acetylpseudolycorine,C18H21NO5,331.142,M+H
799,799,332.188707985223 / 970.5,332.189 / 970.5,C10727,332.189 / 970.5,Melochinone,C22H21NO2,331.1572,M+H
800,800,332.205238028148 / 678.900024414062,332.205 / 678.9,C18373,332.205 / 678.9,Tetramethrin;Neo-pynamin;Phthalthrin,C19H25NO4,331.1784,M+H
801,801,332.241563718359 / 875.100036621094,332.242 / 875.1,C20329,332.242 / 875.1,Abieta-713-dien-1818-diol,C20H32O2,304.2402,2M+3H2O+2H
802,802,332.241423278279 / 789.899963378906,332.241 / 789.9,C20329,332.241 / 789.9,Abieta-713-dien-1818-diol,C20H32O2,304.2402,2M+3H2O+2H
803,803,332.24093033744 / 1003.50006103516,332.241 / 1003.5,C20329,332.241 / 1003.5,Abieta-713-dien-1818-diol,C20H32O2,304.2402,2M+3H2O+2H
804,804,333.142550104167 / 634.800048828125,333.143 / 634.8,C12237,333.143 / 634.8,2-O-Acetylpseudolycorine,C18H21NO5,-,M+H_[+1]
805,805,333.165300130379 / 1345.5,333.165 / 1345.5,C15060,333.165 / 1345.5,7-Methoxy-224-trimethyl-3-(4-methoxyphenyl)-2H-1-benzopyran,C20H22O3,310.1569,M+Na
806,806,333.209244249433 / 678.900024414062,333.209 / 678.9,C18373,333.209 / 678.9,Tetramethrin;Neo-pynamin;Phthalthrin,C19H25NO4,-,M+H_[+1]
807,807,334.118947690969 / 820.800048828125,334.119 / 820.8,C19012,334.119 / 820.8,Pirimiphos-ethyl;Pirimiphosethyl,C13H24N3O3PS,333.1276,M+H
808,808,334.185104180488 / 231.300003051758,334.185 / 231.3,C18471,334.185 / 231.3,Ipconazole,C18H24ClN3O,333.1608,M+H
809,809,336.182418622006 / 489.300018310547,336.182 / 489.3,C16427,336.182 / 489.3,Isopentenyl adenosine,C15H21N5O4,335.1594,M+H
810,810,337.104503305666 / 1476.90002441406,337.105 / 1476.9,,,,,,
811,811,337.131613193757 / 141.600006103516,337.132 / 141.6,C18461,337.132 / 141.6,Fenbuconazole,C19H17ClN4,336.1142,M+H
812,812,337.175143581426 / 671.063415527344,337.175 / 671.1,C15358,337.175 / 671.1,4-Chloro-17alpha-methyl-17beta-hydroxy-4-androsten-3-one;4-Chloro-17alpha-methyltestosterone,C20H29ClO2,336.1856,M+H
813,813,338.086509868421 / 549,338.087 / 549,C14180,338.087 / 549,S-(Hydroxymethyl)glutathione,C11H19N3O7S,337.0944,M+H
814,814,338.134663687307 / 141.388900756836,338.135 / 141.4,C18461,338.135 / 141.4,Fenbuconazole,C19H17ClN4,-,M+H_[+1]
815,815,338.143466750954 / 446.100006103516,338.143 / 446.1,C13670,338.143 / 446.1,Talampanel,C19H19N3O3,337.1426,M+H
816,816,338.177494594518 / 671.100006103516,338.177 / 671.1,C15358,338.177 / 671.1,4-Chloro-17alpha-methyl-17beta-hydroxy-4-androsten-3-one;4-Chloro-17alpha-methyltestosterone,C20H29ClO2,-,M+H_[+1]
817,817,338.231362797181 / 1093.50006103516,338.231 / 1093.5,C07475,338.231 / 1093.5,Lobeline;(-)-Lobeline,C22H27NO2,337.2042,M+H
818,818,338.339709976864 / 2082.89990234375,338.34 / 2082.9,C13918,338.34 / 2082.9,N-(30-(9Z12Z-octadecadienoyloxy)-tricontanoyl)-sphing-4-enine,C66H125NO5,1011.9558,M+3H
819,819,338.434439651445 / 603.299987792969,338.434 / 603.3,C19056,338.434 / 603.3,Chloramben,C7H5Cl2NO2,204.9697,3M+Na+K
820,820,338.434052313223 / 607.209411621094,338.434 / 607.2,C19056,338.434 / 607.2,Chloramben,C7H5Cl2NO2,204.9697,3M+Na+K
821,821,338.684679983085 / 603.299957275391,338.685 / 603.3,C20698,338.685 / 603.3,2-Aminoethyl diphenylborinate;2-APB,C14H16BNO,225.1325,3M+2H
822,822,338.684789908754 / 607.301055908203,338.685 / 607.3,C20698,338.685 / 607.3,2-Aminoethyl diphenylborinate;2-APB,C14H16BNO,225.1325,3M+2H
823,823,338.935622089134 / 605.974578857422,338.936 / 606,C20209,338.936 / 606,Meconic acid;Poppy acid,C7H4O7,199.9957,3M+2K
824,824,339.124604811221 / 461.699981689453,339.125 / 461.7,C20268,339.125 / 461.7,Combretastatin A-4;Combretastatin A4,C18H20O5,316.1311,M+Na
825,825,339.625459011894 / 461.699981689453,339.625 / 461.7,C20599,339.625 / 461.7,Pennigritrem,C37H44ClNO6,633.2857,M+2Na
