"",index,raw data name,raw data name round,chemical_ID_xma,mz_time xma,Name_xma,Formula_xma,MonoisotopicMass_xma,Adduct_xma
"691",691,302.230507123842 / 1060.80004882812,302.231 / 1060.8,HMDB14520,302.231 / 1060.8,Trihexyphenidyl,C20H31NO,301.240564619,M+H
"692",692,302.383459732163 / 1042.3056640625,302.383 / 1042.3,HMDB41260,302.383 / 1042.3,ent-Epicatechin-(4alpha-8)-ent-epicatechin 33-digallate,C44H34O20,882.164343528,M+2H+Na
"693",693,303.070051276992 / 128.100006103516,303.07 / 128.1,HMDB41689,303.07 / 128.1,57834-Pentahydroxyisoflavone,C15H10O7,302.042652674,M+H
"694",694,303.072473046888 / 504.600006103516,303.072 / 504.6,HMDB60031,303.072 / 504.6,5-(35-Dihydroxyphenyl)-gamma-valerolactone-O-sulphate-O-methyl,C12H14O7S,302.046023492,M+H
"695",695,303.07222630551 / 512.700012207031,303.072 / 512.7,HMDB60031,303.072 / 512.7,5-(35-Dihydroxyphenyl)-gamma-valerolactone-O-sulphate-O-methyl,C12H14O7S,302.046023492,M+H
"696",696,303.099440394054 / 570.299987792969,303.099 / 570.3,HMDB60116,303.099 / 570.3,Dibenzoalpyrene,C24H14,302.109550448,M+H
"697",697,303.160900387543 / 207.899993896484,303.161 / 207.9,HMDB41960,303.161 / 207.9,Noroxycodone,C17H19NO4,-,M+H_[+1]
"698",698,303.193691131834 / 915.299987792969,303.194 / 915.3,HMDB41204,303.194 / 915.3,Acetylpanaxydol,C19H26O3,302.188194698,M+H
"699",699,303.234595680497 / 1042.16400146484,303.235 / 1042.2,HMDB41928,303.235 / 1042.2,Methenolone,C20H30O2,302.224580204,M+H
"700",700,304.1277219037 / 600.155456542969,304.128 / 600.2,HMDB15336,304.128 / 600.2,Flumazenil,C15H14FN3O3,303.101919534,M+H
"701",701,304.149041926 / 279.300018310547,304.149 / 279.3,HMDB39423,304.149 / 279.3,N5-Acetyl-N2-gamma-L-glutamyl-L-ornithine,C12H21N3O6,303.143035419,M+H
"702",702,304.155698845414 / 813.599975585938,304.156 / 813.6,HMDB39423,304.156 / 813.6,N5-Acetyl-N2-gamma-L-glutamyl-L-ornithine,C12H21N3O6,303.143035419,M+H
"703",703,304.173583269564 / 354.299987792969,304.174 / 354.3,HMDB61076,304.174 / 354.3,beta-oxymorphol,C17H21NO4,303.147058165,M+H
"704",704,304.172281110861 / 172.800003051758,304.172 / 172.8,HMDB39423,304.172 / 172.8,N5-Acetyl-N2-gamma-L-glutamyl-L-ornithine,C12H21N3O6,303.143035419,M+H
"705",705,304.173085238151 / 404.399993896484,304.173 / 404.4,HMDB60085,304.173 / 404.4,17beta-Estradiol-34-quinone,C18H22O3,286.15689457,M+NH4
"706",706,304.209967852293 / 744,304.21 / 744,HMDB15596,304.21 / 744,Vildagliptin,C17H25N3O2,303.194677059,M+H
"707",707,304.299374337713 / 1536,304.299 / 1536,HMDB60275,304.299 / 1536,N-(E)-4-Ammoniobutylidenepropane-13-diaminium,C7H17N3,143.142247559,2M+NH4
"708",708,305.085349590846 / 205.800003051758,305.085 / 205.8,HMDB61135,305.085 / 205.8,Demonomethylchlorpromazine,C16H17ClN2S,304.080096951,M+H
"709",709,305.131209134385 / 600.005554199219,305.131 / 600,HMDB15336,305.131 / 600,Flumazenil,C15H14FN3O3,-,M+H_[+1]
"710",710,305.176991554854 / 354.299987792969,305.177 / 354.3,HMDB61076,305.177 / 354.3,beta-oxymorphol,C17H21NO4,-,M+H_[+1]
"711",711,305.213863074533 / 744,305.214 / 744,HMDB60339,305.214 / 744,11beta17beta-Dihydroxy-4-androsten-3-one,C19H28O3,304.203844762,M+H
"712",712,306.171881421313 / 863.700012207031,306.172 / 863.7,HMDB39161,306.172 / 863.7,Syndesine,C12H23N3O6,305.158685483,M+H
"713",713,307.109497787702 / 707.700012207031,307.109 / 707.7,,,,,,
"714",714,307.200741425902 / 1044.11383056641,307.201 / 1044.1,HMDB34780,307.201 / 1044.1,Capsiate,C18H26O4,306.18310932,M+H
"715",715,308.1122126039 / 707.700012207031,308.112 / 707.7,HMDB60788,308.112 / 707.7,6-O-Desmethyl-mycophenolic acid,C16H18O6,-,M+H_[+1]
"716",716,308.183439046224 / 940.799987792969,308.183 / 940.8,HMDB60890,308.183 / 940.8,Hydroxyterbinafine,C21H25NO,307.193614427,M+H
"717",717,310.084669358368 / 554.099975585938,310.085 / 554.1,HMDB60927,310.085 / 554.1,Hydroxylumiracoxib,C15H13ClFNO3,309.056799199,M+H
"718",718,310.162673233188 / 572.710021972656,310.163 / 572.7,HMDB30207,310.163 / 572.7,Koenigine,C19H19NO3,309.136493479,M+H
"719",719,310.199526634836 / 992.699981689453,310.2 / 992.7,HMDB40368,310.2 / 992.7,Zanthosimuline,C20H23NO2,309.172878985,M+H
"720",720,310.199393633773 / 944.700012207031,310.199 / 944.7,HMDB61050,310.199 / 944.7,Unknown,C4H9NO2,103.063328537,3M+H
"721",721,310.199340465672 / 948.900024414062,310.199 / 948.9,HMDB61050,310.199 / 948.9,Unknown,C4H9NO2,103.063328537,3M+H
"722",722,311.06755313569 / 486.899993896484,311.068 / 486.9,HMDB60764,311.068 / 486.9,4-Hydroxy-estazolam,C16H11ClN4O,310.062138701,M+H
"723",723,311.147534728611 / 838.5,311.148 / 838.5,HMDB60576,311.148 / 838.5,Desmethylcitalopram,C19H19FN2O,310.148141445,M+H
"724",724,311.183733341708 / 1345.5,311.184 / 1345.5,HMDB60487,311.184 / 1345.5,Menaquinol,C21H26O2,310.193280076,M+H
"725",725,311.202435600413 / 992.700012207031,311.202 / 992.7,HMDB40368,311.202 / 992.7,Zanthosimuline,C20H23NO2,-,M+H_[+1]
"726",726,312.128618982002 / 189.600006103516,312.129 / 189.6,HMDB60471,312.129 / 189.6,Dhurrin,C14H17NO7,311.100501903,M+H
"727",727,312.186986502779 / 1345.5,312.187 / 1345.5,HMDB60487,312.187 / 1345.5,Menaquinol,C21H26O2,-,M+H_[+1]
"728",728,312.215054117464 / 1072.20007324219,312.215 / 1072.2,HMDB61157,312.215 / 1072.2,N-(2-Hydroxyethyl)-morpholine N-oxide,C6H13NO3,147.089543287,2M+NH4
"729",729,312.214867504927 / 1021.20001220703,312.215 / 1021.2,HMDB61157,312.215 / 1021.2,N-(2-Hydroxyethyl)-morpholine N-oxide,C6H13NO3,147.089543287,2M+NH4
"730",730,312.214993595209 / 936.299987792969,312.215 / 936.3,HMDB14948,312.215 / 936.3,Biperiden,C21H29NO,311.224914555,M+H
"731",731,313.084305966399 / 470.100006103516,313.084 / 470.1,HMDB41097,313.084 / 470.1,(E)-Antibiotic BE 23372M,C17H12O6,312.063388116,M+H
"732",732,313.13135656514 / 189.600006103516,313.131 / 189.6,HMDB60471,313.131 / 189.6,Dhurrin,C14H17NO7,-,M+H_[+1]
"733",733,313.218942685929 / 1072.20007324219,313.219 / 1072.2,HMDB60580,313.219 / 1072.2,Ethisterone,C21H28O2,312.20893014,M+H
"734",734,313.218775990795 / 936.299987792969,313.219 / 936.3,HMDB14948,313.219 / 936.3,Biperiden,C21H29NO,-,M+H_[+1]
"735",735,313.666571552701 / 560.399963378906,313.667 / 560.4,HMDB41368,313.667 / 560.4,24-Acetyl- 25-cinnamoylvulgaroside,C36H48O8,608.334918512,M+H+NH4
"736",736,313.665502080544 / 565.799987792969,313.666 / 565.8,HMDB60144,313.666 / 565.8,Neocasomorphin (1-5),C29H41N5O9,603.290427935,M+H+Na
"737",737,314.231242676804 / 1101.90002441406,314.231 / 1101.9,HMDB13205,314.231 / 1101.9,9-Decenoylcarnitine,C17H31NO4,313.225308485,M+H
"738",738,314.231383185807 / 1088.40002441406,314.231 / 1088.4,HMDB13205,314.231 / 1088.4,9-Decenoylcarnitine,C17H31NO4,313.225308485,3M+3H
"739",739,314.231162747782 / 1059.29992675781,314.231 / 1059.3,HMDB61097,314.231 / 1059.3,17-alpha-ethinyl estradiol,C20H24O2,296.177630012,M+NH4
"740",740,315.23470622163 / 1101.90002441406,315.235 / 1101.9,HMDB13205,315.235 / 1101.9,9-Decenoylcarnitine,C17H31NO4,-,M+H_[+1]
"741",741,316.173585451989 / 536.099975585938,316.174 / 536.1,HMDB33948,316.174 / 536.1,Codeine N-oxide,C18H21NO4,315.147058165,M+H
"742",742,316.173219198015 / 477.899993896484,316.173 / 477.9,HMDB61166,316.173 / 477.9,NNO-Didesmethylvenlafaxine,C17H27NO2,277.204179113,M+K
"743",743,316.192670361727 / 930.299987792969,316.193 / 930.3,HMDB40383,316.193 / 930.3,()-Pandamarine,C18H25N3O2,315.194677059,M+H
"744",744,316.209554111643 / 718.799926757812,316.21 / 718.8,HMDB40383,316.21 / 718.8,()-Pandamarine,C18H25N3O2,315.194677059,M+H
"745",745,316.246312626405 / 1206,316.246 / 1206,HMDB00651,316.246 / 1206,Decanoylcarnitine,C17H33NO4,315.240958549,M+H
"746",746,316.246104503561 / 1161.60009765625,316.246 / 1161.6,HMDB00651,316.246 / 1161.6,Decanoylcarnitine,C17H33NO4,315.240958549,M+H
"747",747,317.128540897448 / 461.700012207031,317.129 / 461.7,HMDB60803,317.129 / 461.7,8-Hydroxydesmethylclomipramine,C18H21ClN2O,316.134241011,M+H
"748",748,317.176445155634 / 536.100006103516,317.176 / 536.1,HMDB33948,317.176 / 536.1,Codeine N-oxide,C18H21NO4,-,M+H_[+1]
"749",749,317.630537857915 / 461.700012207031,317.631 / 461.7,HMDB61124,317.631 / 461.7,4-Hydroxytamoxifen-N-glucuronide,C30H33NO9,551.215531659,M+2ACN+2H
"750",750,318.127315311113 / 461.700012207031,318.127 / 461.7,HMDB60803,318.127 / 461.7,8-Hydroxydesmethylclomipramine,C18H21ClN2O,-,M+H_[+1]
"751",751,318.160088606825 / 621.599975585938,318.16 / 621.6,HMDB61078,318.16 / 621.6,beta-oxycodol,C18H23NO4,317.162708229,M+H
"752",752,318.17121323733 / 493.491516113281,318.171 / 493.5,HMDB60519,318.171 / 493.5,trans-56-Dihydro-56-dihydroxy-712-dimethylbenzaanthracene,C20H18O2,290.13067982,2M+3H2O+2H
"753",753,318.190091184059 / 586.200012207031,318.19 / 586.2,HMDB42025,318.19 / 586.2,Terodiline hydrochloride,C20H28ClN,317.191027608,M+H
"754",754,318.208438053396 / 982.200012207031,318.208 / 982.2,HMDB15223,318.208 / 982.2,Butenafine,C23H27N,317.214349869,M+H
"755",755,319.163968624578 / 667.200012207031,319.164 / 667.2,HMDB41699,319.164 / 667.2,6-Hydroxyenterodiol,C18H22O5,318.146723814,M+H
"756",756,319.193463866718 / 586.200012207031,319.193 / 586.2,HMDB42025,319.193 / 586.2,Terodiline hydrochloride,C20H28ClN,-,M+H_[+1]
"757",757,319.184194583317 / 145.737274169922,319.184 / 145.7,HMDB39277,319.184 / 145.7,8-Dehydrogingerdione,C19H26O4,318.18310932,M+H
"758",758,320.139058395664 / 618.007995605469,320.139 / 618,HMDB60604,320.139 / 618,Salbutamol 4-O-sulfate,C13H21NO6S,319.108958099,M+H
"759",759,320.167131602124 / 667.200012207031,320.167 / 667.2,HMDB41699,320.167 / 667.2,6-Hydroxyenterodiol,C18H22O5,-,M+H_[+1]
"760",760,321.079872951093 / 85.5,321.08 / 85.5,HMDB41295,321.08 / 85.5,7-Hydroxy-6-methoxy-alpha-pyrufuran,C16H16O7,320.089602866,M+H
"761",761,321.142749196837 / 618,321.143 / 618,HMDB60604,321.143 / 618,Salbutamol 4-O-sulfate,C13H21NO6S,-,M+H_[+1]
"762",762,322.075304530339 / 70.5,322.075 / 70.5,HMDB13220,322.075 / 70.5,Beta-Citryl-L-glutamic acid,C11H15NO10,321.069595705,M+H
"763",763,323.116025146394 / 235.199996948242,323.116 / 235.2,HMDB41914,323.116 / 235.2,Ketophenylbutazone,C19H18N2O3,322.131742452,M+H
"764",764,324.121756010568 / 828.900024414062,324.122 / 828.9,HMDB41538,324.122 / 828.9,N-Methoxycarbonylanonaine,C19H17NO4,323.115758037,M+H
"765",765,326.036729382821 / 394.499984741211,326.037 / 394.5,HMDB02377,326.037 / 394.5,Urothion,C11H11N5O3S2,325.030330623,M+H
"766",766,326.086403090655 / 78.5999984741211,326.086 / 78.6,HMDB15667,326.086 / 78.6,Sulfaphenazole,C15H14N4O2S,314.083746402,2M+H+Na
"767",767,326.08678673221 / 300.299987792969,326.087 / 300.3,HMDB61091,326.087 / 300.3,5-hydroxyesomeprazole,C17H19N3O4S,361.109626801,M+H-2H2O
"768",768,326.086402931209 / 258.299987792969,326.086 / 258.3,HMDB59997,326.086 / 258.3,Dihyroxy-1H-indole glucuronide I,C14H15NO8,325.079766461,M+H
"769",769,326.08561910165 / 468.600006103516,326.086 / 468.6,HMDB61091,326.086 / 468.6,5-hydroxyesomeprazole,C17H19N3O4S,361.109626801,M+H-2H2O
"770",770,326.144514821415 / 126.300003051758,326.145 / 126.3,HMDB59718,326.145 / 126.3,Glucopyranosylmoranoline,C12H23NO9,325.137281339,M+H
"771",771,326.194774772967 / 1021.74432373047,326.195 / 1021.7,HMDB40369,326.195 / 1021.7,Huajiaosimuline,C20H23NO3,325.167793607,M+H
"772",772,326.230855256519 / 856.799987792969,326.231 / 856.8,HMDB61138,326.231 / 856.8,dinor-Levomethadyl acetate,C21H27NO2,325.204179113,M+H
"773",773,327.14662738676 / 126.300003051758,327.147 / 126.3,HMDB59718,327.147 / 126.3,Glucopyranosylmoranoline,C12H23NO9,-,M+H_[+1]
"774",774,327.15356961659 / 265.500030517578,327.154 / 265.5,HMDB40762,327.154 / 265.5,55-Diisopropyl-22-dimethylbiphenyl-3344-tetrone,C20H22O4,326.151809192,M+H
"775",775,327.197261720733 / 1021.79754638672,327.197 / 1021.8,HMDB40369,327.197 / 1021.8,Huajiaosimuline,C20H23NO3,-,M+H_[+1]
"776",776,327.234019577081 / 856.799987792969,327.234 / 856.8,HMDB61138,327.234 / 856.8,dinor-Levomethadyl acetate,C21H27NO2,-,M+H_[+1]
"777",777,328.101611150804 / 592.5,328.102 / 592.5,HMDB60977,328.102 / 592.5,desethylamodiaquine,C18H18ClN3O,327.11383992,M+H
"778",778,328.101855535499 / 445.500030517578,328.102 / 445.5,HMDB60977,328.102 / 445.5,desethylamodiaquine,C18H18ClN3O,327.11383992,M+H
"779",779,328.210860925848 / 825.300048828125,328.211 / 825.3,HMDB61095,328.211 / 825.3,18-Hydroxyretinoic acid,C20H28O3,316.203844762,2M+H+Na
"780",780,328.210569570957 / 686.700012207031,328.211 / 686.7,HMDB41539,328.211 / 686.7,Simulansine,C20H25NO3,327.183443671,M+H
"781",781,328.210379575071 / 883.5,328.21 / 883.5,HMDB61095,328.21 / 883.5,18-Hydroxyretinoic acid,C20H28O3,316.203844762,2M+H+Na
"782",782,328.210753845399 / 575.400024414062,328.211 / 575.4,HMDB41539,328.211 / 575.4,Simulansine,C20H25NO3,327.183443671,M+H
"783",783,328.247136044781 / 1195.50012207031,328.247 / 1195.5,HMDB15658,328.247 / 1195.5,Norelgestromin,C21H29NO2,327.219829177,M+H
"784",784,329.250448789543 / 1195.57501220703,329.25 / 1195.6,HMDB15658,329.25 / 1195.6,Norelgestromin,C21H29NO2,-,M+H_[+1]
"785",785,330.058815768643 / 73.5,330.059 / 73.5,HMDB31795,330.059 / 73.5,Iprodione,C13H13Cl2N3O3,329.033396711,M+H
"786",786,330.081239821388 / 237.299987792969,330.081 / 237.3,HMDB60801,330.081 / 237.3,8-Hydroxyamoxapine,C17H16ClN3O2,329.093104478,M+H
"787",787,330.164966012139 / 444,330.165 / 444,HMDB14853,330.165 / 444,Paroxetine,C19H20FNO3,329.142721716,M+H
"788",788,330.189706042995 / 616.538330078125,330.19 / 616.5,HMDB38724,330.19 / 616.5,xi-Anomuricine,C19H23NO4,329.162708229,M+H
"789",789,330.189814116534 / 641.700012207031,330.19 / 641.7,HMDB61027,330.19 / 641.7,2-hydroxyethinylestradiol,C20H24O3,312.172544634,M+NH4
"790",790,330.225796642049 / 917.399963378906,330.226 / 917.4,HMDB61114,330.226 / 917.4,Atractyligenin,C20H30O3,318.219494826,2M+H+Na
"791",791,330.225905259173 / 857.699951171875,330.226 / 857.7,HMDB61042,330.226 / 857.7,N-desethyloxybutynin,C20H27NO3,329.199093735,M+H
"792",792,330.225714393041 / 842.099975585938,330.226 / 842.1,HMDB61114,330.226 / 842.1,Atractyligenin,C20H30O3,318.219494826,2M+H+Na
"793",793,330.225802047195 / 1045.80004882812,330.226 / 1045.8,HMDB61114,330.226 / 1045.8,Atractyligenin,C20H30O3,318.219494826,2M+H+Na
"794",794,330.225401809813 / 962.699951171875,330.225 / 962.7,HMDB61114,330.225 / 962.7,Atractyligenin,C20H30O3,318.219494826,2M+H+Na
"795",795,331.193216422734 / 617.25,331.193 / 617.2,HMDB38724,331.193 / 617.2,xi-Anomuricine,C19H23NO4,-,M+H_[+1]
"796",796,331.22573131524 / 969.900085449219,331.226 / 969.9,HMDB61004,331.226 / 969.9,6-beta-hydroxyprogesterone,C21H30O3,330.219494826,M+H
"797",797,331.229219611637 / 857.683349609375,331.229 / 857.7,HMDB61042,331.229 / 857.7,N-desethyloxybutynin,C20H27NO3,-,M+H_[+1]
"798",798,332.138874864059 / 634.800048828125,332.139 / 634.8,HMDB33665,332.139 / 634.8,N-Hydroxyneosaxitoxin,C10H17N7O6,331.124031311,M+H
"799",799,332.188707985223 / 970.5,332.189 / 970.5,HMDB61050,332.189 / 970.5,Unknown,C4H9NO2,103.063328537,3M+Na
"800",800,332.205238028148 / 678.900024414062,332.205 / 678.9,HMDB61099,332.205 / 678.9,5-hydroxy saxagliptin,C18H25N3O3,331.189591681,M+H
"801",801,332.241563718359 / 875.100036621094,332.242 / 875.1,HMDB61155,332.242 / 875.1,Monohydroxyperhexiline,C19H35NO,293.271864747,M+K
"802",802,332.241423278279 / 789.899963378906,332.241 / 789.9,HMDB61155,332.241 / 789.9,Monohydroxyperhexiline,C19H35NO,293.271864747,M+K
"803",803,332.24093033744 / 1003.50006103516,332.241 / 1003.5,HMDB61155,332.241 / 1003.5,Monohydroxyperhexiline,C19H35NO,293.271864747,M+K
"804",804,333.142550104167 / 634.800048828125,333.143 / 634.8,HMDB33665,333.143 / 634.8,N-Hydroxyneosaxitoxin,C10H17N7O6,-,M+H_[+1]
"805",805,333.165300130379 / 1345.5,333.165 / 1345.5,HMDB60487,333.165 / 1345.5,Menaquinol,C21H26O2,310.193280076,M+Na
"806",806,333.209244249433 / 678.900024414062,333.209 / 678.9,HMDB61099,333.209 / 678.9,5-hydroxy saxagliptin,C18H25N3O3,-,M+H_[+1]
"807",807,334.118947690969 / 820.800048828125,334.119 / 820.8,HMDB61068,334.119 / 820.8,S-methylazathioprine,C10H10N7O2S,292.061668289,M+ACN+H
"808",808,334.185104180488 / 231.300003051758,334.185 / 231.3,HMDB60322,334.185 / 231.3,1-Hydroxymethylnaphthalene,C11H10O,158.073164942,2M+NH4
"809",809,336.182418622006 / 489.300018310547,336.182 / 489.3,HMDB30193,336.182 / 489.3,N-2-4-(33-Dimethylallyloxy)phenylethylcinnamide,C22H25NO2,335.188529049,M+H
"810",810,337.104503305666 / 1476.90002441406,337.105 / 1476.9,,,,,,
"811",811,337.131613193757 / 141.600006103516,337.132 / 141.6,HMDB41519,337.132 / 141.6,Nb-Feruloyltryptamine,C20H20N2O3,336.147392516,M+H
"812",812,337.175143581426 / 671.063415527344,337.175 / 671.1,HMDB41541,337.175 / 671.1,N2-Fructopyranosylarginine,C12H24N4O7,336.164499142,M+H
"813",813,338.086509868421 / 549,338.087 / 549,HMDB39733,338.087 / 549,gamma-Glutamylcysteinylserine,C11H19N3O7S,337.094370667,M+H
"814",814,338.134663687307 / 141.388900756836,338.135 / 141.4,HMDB41519,338.135 / 141.4,Nb-Feruloyltryptamine,C20H20N2O3,-,M+H_[+1]
"815",815,338.143466750954 / 446.100006103516,338.143 / 446.1,HMDB61100,338.143 / 446.1,6-oxo-famciclovir,C14H19N5O5,337.138618743,M+H
"816",816,338.177494594518 / 671.100006103516,338.177 / 671.1,HMDB41541,338.177 / 671.1,N2-Fructopyranosylarginine,C12H24N4O7,-,M+H_[+1]
"817",817,338.231362797181 / 1093.50006103516,338.231 / 1093.5,HMDB02835,338.231 / 1093.5,Danazol,C22H27NO2,337.204179113,M+H
"818",818,338.339709976864 / 2082.89990234375,338.34 / 2082.9,HMDB59886,338.34 / 2082.9,Pentadecane,C15H32,212.250401024,3M+H+K
"819",819,338.434439651445 / 603.299987792969,338.434 / 603.3,HMDB40633,338.434 / 603.3,Isobiflorin 6-gallate,C23H22O13,506.10604079,2M+3H
"820",820,338.434052313223 / 607.209411621094,338.434 / 607.2,HMDB40633,338.434 / 607.2,Isobiflorin 6-gallate,C23H22O13,506.10604079,2M+3H
"821",821,338.684679983085 / 603.299957275391,338.685 / 603.3,HMDB60843,338.685 / 603.3,N-Desthienylethyl-rotigotine,C13H19NO,205.146664235,3M+Na+K
"822",822,338.684789908754 / 607.301055908203,338.685 / 607.3,HMDB60843,338.685 / 607.3,N-Desthienylethyl-rotigotine,C13H19NO,205.146664235,3M+Na+K
"823",823,338.935622089134 / 605.974578857422,338.936 / 606,HMDB41708,338.936 / 606,Caffeic acid 4-sulfate,C9H8O7S,259.9990733,M+2K+H
"824",824,339.124604811221 / 461.699981689453,339.125 / 461.7,HMDB60803,339.125 / 461.7,8-Hydroxydesmethylclomipramine,C18H21ClN2O,316.134241011,M+Na
"825",825,339.625459011894 / 461.699981689453,339.625 / 461.7,HMDB60902,339.625 / 461.7,4-(4-chlorophenyl)-4-hydroxypiperidine,C11H14ClNO,211.076391782,3M+2Na
"826",826,340.101407357798 / 627.299987792969,340.101 / 627.3,HMDB40829,340.101 / 627.3,N-(1-Deoxy-b-D-fructopyranosyl) (R)C(S)S-alliin,C12H21NO8S,339.098787343,M+H
"827",827,340.101699947856 / 128.400009155273,340.102 / 128.4,HMDB40829,340.102 / 128.4,N-(1-Deoxy-b-D-fructopyranosyl) (R)C(S)S-alliin,C12H21NO8S,339.098787343,M+H
"828",828,340.131314847784 / 810.600036621094,340.131 / 810.6,HMDB33521,340.131 / 810.6,20-Hydroxyrutacridone epoxide,C19H17NO5,339.110672659,M+H
"829",829,340.131438507009 / 906,340.131 / 906,HMDB33521,340.131 / 906,20-Hydroxyrutacridone epoxide,C19H17NO5,339.110672659,M+H
"830",830,340.131355998437 / 961.499938964844,340.131 / 961.5,HMDB33521,340.131 / 961.5,20-Hydroxyrutacridone epoxide,C19H17NO5,339.110672659,M+H
"831",831,340.152722198302 / 828.900024414062,340.153 / 828.9,HMDB38629,340.153 / 828.9,Litebamine,C20H21NO4,339.147058165,M+H
"832",832,340.174762735026 / 591.190307617188,340.175 / 591.2,HMDB40811,340.175 / 591.2,Dehydropipernonaline,C21H25NO3,339.183443671,M+H
"833",833,340.316292751173 / 828.900024414062,340.316 / 828.9,HMDB56113,340.316 / 828.9,DG(24:00:016:1n7),C43H82O5,678.616225734,M+2H
"834",834,341.156207051406 / 828.900024414062,341.156 / 828.9,HMDB60654,341.156 / 828.9,Citalopram N-oxide,C20H21FN2O2,340.158706131,M+H
"835",835,341.16961687688 / 612.642181396484,341.17 / 612.6,HMDB40799,341.17 / 612.6,11-Hydroxytubotaiwine,C20H24N2O3,340.178692644,M+H
"836",836,342.159320486793 / 828.900024414062,342.159 / 828.9,HMDB60654,342.159 / 828.9,Citalopram N-oxide,C20H21FN2O2,-,M+H_[+1]
"837",837,342.205918770474 / 1083.30004882812,342.206 / 1083.3,HMDB33450,342.206 / 1083.3,Retrofractamide D,C21H27NO3,341.199093735,M+H
"838",838,342.226547549094 / 794.399963378906,342.227 / 794.4,HMDB13973,342.227 / 794.4,5-Hydroxymethyl tolterodine,C22H31NO2,341.235479241,M+H
"839",839,343.11287632209 / 258.599990844727,343.113 / 258.6,HMDB60068,343.113 / 258.6,Glucose-13-mannose oligosaccharide,C12H22O11,342.116211546,M+H
"840",840,343.153473316222 / 1659.43591308594,343.153 / 1659.4,HMDB60900,343.153 / 1659.4,Clozapine N-oxide,C18H19ClN4O,342.124738957,M+H
"841",841,343.153433070654 / 1672.20007324219,343.153 / 1672.2,HMDB60900,343.153 / 1672.2,Clozapine N-oxide,C18H19ClN4O,342.124738957,M+H
"842",842,343.208922671546 / 1083.29992675781,343.209 / 1083.3,HMDB29525,343.209 / 1083.3,7-(4-Hydroxy-3-methoxyphenyl)-5-methoxy-1-phenyl-3-heptanone,C21H26O4,342.18310932,M+H
"843",843,343.22154040638 / 840.299987792969,343.222 / 840.3,HMDB60710,343.222 / 840.3,17-Hydroxymethylethisterone,C22H30O3,342.219494826,M+H
"844",844,343.230200584381 / 794.400024414062,343.23 / 794.4,HMDB40901,343.23 / 794.4,13-Hydroxy-9-methoxy-10-oxo-11-octadecenoic acid,C19H34O5,342.240624198,M+H
"845",845,344.206092260278 / 745.200012207031,344.206 / 745.2,HMDB61086,344.206 / 745.2,N-Didesmethyl-tamoxifen,C24H25NO,343.193614427,M+H
"846",846,344.242262536281 / 803.399963378906,344.242 / 803.4,HMDB33959,344.242 / 803.4,Isopiperolein B,C21H29NO3,343.214743799,M+H
"847",847,345.128927726638 / 97.8218307495117,345.129 / 97.8,HMDB61041,345.129 / 97.8,dehydronifedipine,C17H16N2O6,344.100836254,M+H
"848",848,345.208643520851 / 745.200012207031,345.209 / 745.2,HMDB61086,345.209 / 745.2,N-Didesmethyl-tamoxifen,C24H25NO,-,M+H_[+1]
"849",849,345.245363662791 / 803.100036621094,345.245 / 803.1,HMDB60112,345.245 / 803.1,4-Hydroxy-all-trans-retinyl acetate,C22H32O3,344.23514489,M+H
"850",850,346.119543109403 / 837.600036621094,346.12 / 837.6,HMDB31796,346.12 / 837.6,Isofenphos,C15H24NO4PS,345.116365463,M+H
"851",851,346.121876247365 / 720,346.122 / 720,HMDB31796,346.122 / 720,Isofenphos,C15H24NO4PS,345.116365463,M+H
"852",852,346.221480909325 / 795.600036621094,346.221 / 795.6,HMDB41446,346.221 / 795.6,Rosmaricine,C20H27NO4,345.194008357,M+H
"853",853,346.258549114882 / 1073.40002441406,346.259 / 1073.4,HMDB13649,346.259 / 1073.4,Eicosapentaenoyl Ethanolamide ,C22H35NO2,345.266779369,M+H
"854",854,347.123474417928 / 625.799987792969,347.123 / 625.8,HMDB60832,347.123 / 625.8,meta-O-Dealkylated flecainide lactam,C15H17F3N2O4,346.114041657,M+H
"855",855,347.166471303011 / 837.299987792969,347.166 / 837.3,HMDB41372,347.166 / 837.3,Alectrol,C19H22O6,346.141638436,M+H
"856",856,347.221172694654 / 983.999938964844,347.221 / 984,HMDB38031,347.221 / 984,12-Hydroxy-11-methoxy-81113-abietatrien-20-oic acid,C21H30O4,346.214409448,M+H
"857",857,347.221103101665 / 946.500061035156,347.221 / 946.5,HMDB32553,347.221 / 946.5,Vanillin 3-(L-menthoxy)propane-12-diol acetal,C21H32O5,364.224974134,M+H-H2O
"858",858,347.224501518027 / 795.900024414062,347.225 / 795.9,,,,,,
"859",859,348.134393481877 / 612.882934570312,348.134 / 612.9,HMDB41207,348.134 / 612.9,Dide-O-methylsimmondsin,C14H21NO9,347.121631275,M+H
"860",860,349.235804854669 / 905.399963378906,349.236 / 905.4,HMDB14364,349.236 / 905.4,Oxyphenonium,C21H34NO3,348.253868959,M+H
"861",861,349.235612609533 / 969.899993896484,349.236 / 969.9,HMDB15695,349.236 / 969.9,Roxatidine acetate,C19H28N2O4,348.204907394,M+H
"862",862,350.162847187129 / 570.899963378906,350.163 / 570.9,HMDB60613,350.163 / 570.9,Pefloxacin N-oxide,C17H20FN3O4,349.143784348,M+H
"863",863,352.198251989446 / 538.170471191406,352.198 / 538.2,HMDB30192,352.198 / 538.2,Marmeline,C22H25NO3,351.183443671,M+H
